Data da coleta;Esfera; Município/UF;UF;pasta;contratante;Objeto;Descrição do objeto;Número do processo;Contrato;Número da Dispensa / Pregão;Favorecido;CNPJ ;Valor Total Contratado;Qual a quantidade discriminada?;Valor unitário (item) Contratado;Unidade de Medida;fonte da pesquisa;portal de transparência específico do Covid19;Descrição Resumida;ITEM_PADRONIZADO;MEDIDA_PADRONIZADA;PRECO_UNITARIO_PADRONIZADO;QUANTIDADE_PADRONIZADA
17/04/2020;Estadual;ALAGOAS;;Saúde; SECRETARIA DE ESTADO DA SAÚDE;Aquisição de Bens;VENTILADOR PULMONAR PRESSOMETRICO E VOLUMETRICO VENTILADOR PULMONAR ELETRONICO MICROPROCESSADO PARA PACIENTES NEONATAIS PEDIÁTRICOS E ADULTOS POSSUIR OS SEGUINTES MODOS DE VENTILAÇÃO OU MODOS VENTILATÓRIOS COMPATIVEIS VENTILAÇÃO COM VOLUME CONTROLADO VENTILAÇÃO COM PRESSÃO CONTROLADA VENTILAÇÃO MANDATÓRIA INTERMITENTE SINCRONIZADA VENTILAÇÃO COM SUPORTE DE PRESSÃO VENTILAÇÃO COM FLUXO CONTINUO CICLADO A TEMPO E COM PRESSÃO LIMITADA OU MODO VOLUME GARANTIDO PARA PACIENTES NEONATAIS VENTILAÇÃO EM DOIS NÍVEIS VENTILAÇÃO NÃO INVASIVA PRESSÃO POSITIVA CONTÍNUA NAS VIAS AÉREAS CPAP VENTILAÇÃO DE BACK UP NO MÍNIMO NOS MODOS ESPONTÂNEOS SISTEMA DE CONTROLES POSSUIR CONTROLE E AJUSTE PARA PELO MENOS OS PARÂMETROS COM AS FAIXAS PRESSÃO CONTROLADA E PRESSÃO DE SUPORTE DE NO MÍNIMO ATÉ 60CMH20 VOLUME CORRENTE DE NO MÍNIMO ENTRE 10 A 2000ML FREQUÊNCI;E:02000.0000003145/2020;;;INTERMED EQUIP MEDICO HOSPITALAR LTDA;4,95205E+13;R$ 347.522,00;7;49646;;http://transparencia.al.gov.br/despesa/empenho/510524/2020NE01447/undefined/;;;respirador - ventilador;;49646;7
29/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Insumos;MÁSCARA FACIAL DESCARTÁVEL, SANFONADA, COM CLIPE NASAL, EM POLIPROPILENO 100%, TRICAMADA COM FILTRO;4875/2020;Não identificado;Não identificado;TIAGO ANDRADE DE OLIVEIRA INSTRUMENTOS MUSICAIS ME;06.979.711/0001-36;R$ 336.000,00;420000;0,8;1 Unidade;http://servicos.sjc.sp.gov.br/governo/boletim/boletimPDF/20200417202703b5d64368-84ed-4780-b6a8-c2cb3d9d1696.pdf;https://www.sjc.sp.gov.br/servicos/saude/coronavirus-acoes-em-sao-jose/atos-e-despesas/;;mascara;1 Unidade;0,8;420000
31/03/2020;Municipal;São Paulo;SP;Saúde;Hospital do Servidor Público Municipal;Contratação de Serviços;Fornecimento Exames RT-PCR (Reação de Cadeira de Polimerase – transcriptase reversa), para diagnostico de COVID-19. Prazo: 06 (seis) meses.;6210.2020/0002301-6;Não identificado;Dispensa;INSTITUTO HERMES PARDINI S/A;19.378.769/0001-7;R$ 324.000,00;1800;180;1 Unidade;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=e63db8a856187dd75f2ad727d1cca906&PalavraChave=6210.2020/0002301-6;Não identificado;;teste PCR;1 Unidade;180;1800
17/04/2020;Municipal;São Paulo;SP;Outras;"São Paulo Turismo - SPTURIS
";Aquisição de Bens;Aquisição de álcool em gel 70° INPM, Frascos de 440g, com fornecimento parcelado, para atendimento ao Hospital de Campanha Anhembi no enfrentamento dos efeitos da emergência de saúde pública de importância internacional decorrente do Covid-19, sob o regime de empreitada por preço unitário, LOTE 1;235/20;Não identificado;Dispensa;"Be Factory Laboratories, Indústria,
Comércio, Importação e Exportação LTDA";13.406.983/0001-02;R$ 312.048,00;23640;13,2;1 Litro;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=d77173dcf00763794e0823b2eda2ad32&PalavraChave=Be%20Factory%20Laboratories,%20Ind%C3%BAstria,%20Com%C3%A9rcio,%20Importa%C3%A7%C3%A3o%20e%20Exporta%C3%A7%C3%A3o%20LTDA;http://transparencia.prefeitura.sp.gov.br/Paginas/Informa%C3%A7%C3%B5es-COVID-19.aspx;;alcool;1 Litro;26,4;11820
17/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Bens;Máscaras para Isolamento de doenças infecciosas e respiratórias transmitidas por aerossóis – N95, para atendimento à pandemia do COVID-19.;38800/2020;Não identificado;Não identificado;XCMG Brasil Indústria Ltda;14.707.364/0001-10;R$ 298.010,00;17000;17,53;1 Unidade;http://servicos.sjc.sp.gov.br/governo/boletim/boletimPDF/20200417202703b5d64368-84ed-4780-b6a8-c2cb3d9d1696.pdf;https://www.sjc.sp.gov.br/servicos/saude/coronavirus-acoes-em-sao-jose/atos-e-despesas/;;mascara n-95;1 Unidade;17,53;17000
01/04/2020;Municipal;São Paulo;SP;Outras;Serviço Funerário do Município de São Paulo;Aquisição de Insumos;Máscara Tripla branca ou azul, para atender as precauções padrão de controle de infecção durante pandemia de coronavírus e manuseio de corpos, para uso do Serviço Funerário do Município de São Paulo – SFMSP.;6410.2020/0004369-3;Não identificado;Dispensa;COMFORT PLUS COMÉRCIO E INDÚSTRIA LTDA;71.771.364/0001-1;R$ 243.600,00;84000;2,9;1 Unidade;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=af4b587b19680b6e28fafe04a021c5b9&PalavraChave=6410.2020/0004369-3;Não identificado;;mascara;1 Unidade;2,9;84000
10/04/2020;Municipal;São Paulo;SP;Saúde;Secretaria Municipal de Saúde - SMS;Aquisição de Insumos;MÁSCARA DESCARTÁVEL PARA PROTEÇÃO RESPIRATÓRIA.;6018.2020/0017280-8;Não identificado;Dispensa;3M DO BRASIL LTDA;45.985.371/0001-08;R$ 215.400,00;60000;3,59;1 Unidade;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=4cb80b067c44ada067d7eac2b6bb8859&PalavraChave=3M%20DO%20BRASIL%20LTDA;http://transparencia.prefeitura.sp.gov.br/Paginas/Informa%C3%A7%C3%B5es-COVID-19.aspx;;mascara;1 Unidade;3,59;60000
20/03/2020;Municipal;Duque de Caxias;RJ;Saúde;Secretaria Municipal de Saúde e Defesa Civil;Aquisição de Bens;Aquisição de monitor multiparâmetro;Não informado;;;SAFE SUPORTE À VIDA E COMÉRCIO INTERNACIONAL LTDA;08.675.394/0001-90;R$ 200.000,00;10;20000;1 unidade;https://duquedecaxias.rj.gov.br/portal/boletim-oficial.html;https://coronavirus.duquedecaxias.rj.gov.br/;;Monitor;1 unidade;20000;10
06/04/2020;Municipal;Sorocaba;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Insumos;"Máscara Cirúrgica Descartável de camada tripla; retangular, com clip nasal - em embalagem com 50 unidades cada.";212/2020;Não identificado;37/2020;RR Medical Eireli;33.202.407/0001-50;R$ 162.750,00;35000;4,65;1 Unidade;https://api.sorocaba.sp.gov.br/pub-consulta/#/publicacoes;Não identificado;;mascara;1 Unidade;4,65;35000
24/03/2020;Municipal;São Paulo;SP;Segurança;Secretaria Municipal de Segurança Urbana;Aquisição de Bens;Aquisição de Álcool em Gel em Frascos de 500ml.;6029.2020/0002724-7;Não identificado;Dispensa ;MEDICAL CHIZZOLINI LTDA;025.057.657/0001-05;R$ 150.000,00;6000;25;1 Litro;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=e562ebc6c872a4407eb5181725bd6472&PalavraChave=6029.2020/0002724-7;Não identificado;;alcool;1 Litro;50;3000
24/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Insumos;"MÁSCARA FACIAL PARA USO DOMÉSTICO: COM 02 (DUAS)
CAMADAS DE TECIDO, SENDO FACE INTERNA TECIDO DE ALGODÃO";40542/2020;Não identificado;Não identificado;Dicacon Confecções Ltda;66.073.743/0001-08 ;R$ 150.000,00;100000;1,5;1 Unidade;http://servicos.sjc.sp.gov.br/governo/boletim/boletimPDF/202004242118417ffbdfb0-d3a1-41d8-bc24-88e424a34a72.pdf;https://www.sjc.sp.gov.br/servicos/saude/coronavirus-acoes-em-sao-jose/atos-e-despesas/;;mascara;1 Unidade;1,5;100000
18/04/2020;Municipal;São Paulo;SP;Outras;"Secretaria Municipal das Subprefeituras
";Aquisição de Insumos;Máscaras em Tecido Lavável para o uso no âmbito da Secretaria Municipal das Subprefeituras e das trinta e duas Subprefeituras;6012.2020/0009728-0;Não identificado;Dispensa;F & L SILVA CONFECÇÕES EIRELI - ME;10.608.148/0001-67;R$ 149.700,00;30000;4,99;1 Unidade;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=df492f5daa5883fcc4fe69f356e0a4aa&PalavraChave=F%20&%20L%20SILVA%20CONFEC%C3%87OES%20EIRELI%20-%20ME;http://transparencia.prefeitura.sp.gov.br/Paginas/Informa%C3%A7%C3%B5es-COVID-19.aspx;;mascara;1 Unidade;4,99;30000
30/04/2020;Municipal;Sorocaba;SP;Outras;Secretaria Municipal de Saúde;Aquisição de Insumos;"Máscara Cirúrgica Descartável de camada tripla; retangular, com clip nasal - em embalagem com 50 unidades cada.";254/2020;Não identificado;55/2020;RR Medical Eireli;33.202.407/0001-50;R$ 139.500,00;30000;4,65;1 Unidade;https://api.sorocaba.sp.gov.br/pub-consulta/#/publicacoes;Não identificado;;mascara;1 Unidade;4,65;30000
NA;Estadual;CUIABA;MT;Saúde;Secretaria Estadual de Saúde/Fundo Estadual de Saúde;Aquisição de Insumos;Aquisição de testes para Covid-19: GSARS-CoV-2 Teste de Anticorpos marca Guangzhou WondFo Biotech;146521/2020;-;47/2020;Henjo Industrial Co, LTDA;04.846.613/0001-03;R$ 130.000,00;20000;6,5;1 Unidade;http://www.transparencia.mt.gov.br/-/contratos-covid-19;http://www.transparencia.mt.gov.br/-/contratos-covid-19;;teste;1 Unidade;6,5;20000
04/04/2020;Municipal;São Paulo;SP;Outras;Secretaria Municipal de Desenvolvimento Econômico e Trabalho - SMDET;Aquisição de Insumos;Máscaras Cirúrgicas Triplas Descartáveis com elástico desenvolvida para a proteção contra doenças de transmissão aérea por gotículas e da projeção de fluídos corpóreos que possam atingir as vias respiratórias.;6064.2020/0000364-0;Não identificado;Dispensa;LIMP SAFE COMÉRCIO DE EQUIPAMENTO EIRELI;08.973.252/0001-09;R$ 95.800,00;20000;4,79;1 Unidade;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=9ac640ccf2ce251f084bb9faf6147fbe&PalavraChave=LIMP%20SAFE%20COMERCIO%20DE%20EQUIPAMENTO%20EIRELI;http://transparencia.prefeitura.sp.gov.br/Paginas/Informa%C3%A7%C3%B5es-COVID-19.aspx;;mascara;1 Unidade;4,79;20000
03/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Bens;MÁSCARA FACIAL DESCARTÁVEL, SANFONADA, COM CLIPE NASAL, EM POLIPROPILENO 100%, TRICAMADA COM FILTRO;37320/2020;Não identificado;Não identificado;NC Produtos Descartáveis EIRELI;32.708.140/0001-05;R$ 93.000,00;100000;0,93;1 Unidade;http://servicos.sjc.sp.gov.br/governo/boletim/boletimPDF/20200403190714d747e175-ef01-41eb-939d-467745f3e428.pdf;https://www.sjc.sp.gov.br/servicos/saude/coronavirus-acoes-em-sao-jose/atos-e-despesas/;;mascara;1 Unidade;0,93;100000
17/04/2020;Municipal;São Paulo;SP;Segurança;"Secretaria Municipal de Segurança Urbana - SMSU
";Aquisição de Insumos;Máscaras Descartáveis;6029.2020/0003746-3;Não identificado;Dispensa;FABISPEL COMÉRCIO DE PAPÉIS E TRANSPORTES EIRELI - ME;31.672.925/0001-02;R$ 90.000,00;30000;3;1 Unidade;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=48c9d85925e7742c8e510d9715e2d1c0&PalavraChave=FABISPEL%20COM%C3%89RCIO%20DE%20PAPEIS%20E%20TRANSPORTES%20EIRELI%20-%20ME;http://transparencia.prefeitura.sp.gov.br/Paginas/Informa%C3%A7%C3%B5es-COVID-19.aspx;;mascara;1 Unidade;3;30000
18/04/2020;Municipal;São Paulo;SP;Saúde;"Autarquia Hospitalar Municipal - AHM
";Aquisição de Bens;Máscara Respirador Facial (Item 01) para uso nas unidades de Saúde vinculadas à Autarquia Hospitalar Municipal;6110.2020/0006632-3;Não identificado;Dispensa;3M DO BRASIL LTDA;45.985.371/0062-20;R$ 86.160,00;24000;3,59;1 Unidade;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=c662e8d5212fec5a452c40ab743b5134&PalavraChave=45.985.371/0062-20;http://transparencia.prefeitura.sp.gov.br/Paginas/Informa%C3%A7%C3%B5es-COVID-19.aspx;;mascara n-95;1 Unidade;3,59;24000
24/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Insumos;"Aquisição de Máscaras Descartáveis PFF-2, CA Nº 10371
(RESPIRADOR PURIFICADOR DE AR) para atendimento à pandemia do COVID-19.";40050/2020;Não identificado;Não identificado;Isabella Pardini Comércio de Material Médico e Hospitalar EIRELI;29.843.218/0001-90;R$ 86.000,00;4000;21,5;1 Unidade;http://servicos.sjc.sp.gov.br/governo/boletim/boletimPDF/202004242118417ffbdfb0-d3a1-41d8-bc24-88e424a34a72.pdf;https://www.sjc.sp.gov.br/servicos/saude/coronavirus-acoes-em-sao-jose/atos-e-despesas/;;mascara n-95;1 Unidade;21,5;4000
30/04/2020;Municipal;Sorocaba;SP;Outras;Secretaria Municipal de Saúde;Aquisição de Bens;"Álcool em Gel 70% 440 G - em Frasco de 440g no mínimo; tampa flip/flop ou válvula pump. Validade 24 meses. Referência no TR: Rioquímica ou similiar.";192/2020;Não identificado;33/2020;GIOVANNI DO PRADO BARBOSA;18.813.483/0001-09;R$ 77.500,00;5000;15,5;1 Litro;https://api.sorocaba.sp.gov.br/pub-consulta/#/publicacoes;Não identificado;;alcool;1 Litro;31;2500
23/04/2020;Municipal;São Paulo;SP;Outras;Secretaria Municipal de Assistência e Desenvolvimento Social - SMADS;Aquisição de Insumos;Máscara cirúrgica descartável;6024.2020/0004015-7;Não identificado;Dispensa;CURADH COMÉRCIO E SERVIÇOS IMPORTAÇÃO E EXPORTAÇÃO EIRELLI;34.907.123/0001-22;R$ 71.000,00;20000;3,55;1 Unidade;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=ccff0d72439f2f3dbc4a7c4482c173eb&PalavraChave=6024.2020/0004015-7;http://transparencia.prefeitura.sp.gov.br/Paginas/Informa%C3%A7%C3%B5es-COVID-19.aspx;;mascara;1 Unidade;3,555;20000
23/04/2020;Municipal;São Paulo;SP;Outras;Secretaria Municipal de Assistência e Desenvolvimento Social - SMADS;Aquisição de Insumos;Máscara cirúrgica descartável;6024.2020/0003671-0;Não identificado;Dispensa; CLEANPACK COMERCIAL EIRELLI;03.315.722/0001-00;R$ 68.000,00;20000;3,4;1 Unidade;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=ccff0d72439f2f3dbc4a7c4482c173eb&PalavraChave=6024.2020/0004015-7;http://transparencia.prefeitura.sp.gov.br/Paginas/Informa%C3%A7%C3%B5es-COVID-19.aspx;;mascara;1 Unidade;3,4;20000
30/04/2020;Municipal;Sorocaba;SP;Outras;Secretaria Municipal de Saúde;Aquisição de Bens;Respirador Purificador de Ar Semifacial Filtrante para Particulas PFF2 - SST, dobráveL, tipo concha, Tamanho Único, Selo conforme INMETRO.;194/2020;Não identificado;34/2020;LIBUS DO BRASIL EQUIPAMENBTOS LTDA;19.860.927/0001-20;R$ 59.700,00;6000;9,95;1 Unidade;https://api.sorocaba.sp.gov.br/pub-consulta/#/publicacoes;Não identificado;;mascara n-95;1 Unidade;9,95;6000
16/04/2020;Municipal;São Paulo;SP;Segurança;Secretaria Municipal de Segurança Urbana - SMSU;Aquisição de Insumos;Máscaras em TNT para uso em ambiente com risco de contaminação.;6029.2020/0003124-2;Não identificado;Dispensa;CURADH COMÉRCIO E SERVIÇOS IMPORTAÇÃO E EXPORTAÇÃO;34.907.123/0001-22;R$ 57.000,00;15000;3,8;1 Unidade;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=675acfe41dca3b40d7f9858d2c1dc0c0&PalavraChave=CURADH%20COM%C3%89RCIO%20E%20SERVI%C3%87OS%20IMPORTA%C3%87%C3%83O%20E%20EXPORTA%C3%87%C3%83O;http://transparencia.prefeitura.sp.gov.br/Paginas/Informa%C3%A7%C3%B5es-COVID-19.aspx;;mascara;1 Unidade;3,8;15000
22/04/2020;Municipal;Aparecida de Goiânia;GO;Saúde;Secretaria Municipal de Saúde de Aparecida de Goiânia/GO;Aquisição de Insumos;Compra emergencial de termômetro infravermelho, para atender as Unidades de Saúde”;2020022191;;001/2020;ANA PAULA HONORATO MENDONÇA ME ;21.423.664/0001-33;R$ 35.700,00;60;595;1 Unidade;Diário Oficial Eletrônico do Município de Aparecida de Goiânia/GO, de 31/03/2020, pág. 36.   https://webio.aparecida.go.gov.br/diariooficial/download/1360;;;termometro;1 Unidade;595;60
04/04/2020;Municipal;São Paulo;SP;Outras;Secretaria Municipal de Desenvolvimento Econômico e Trabalho - SMDET;Aquisição de Bens;Álcool Gel Etílico 70 % (P/P), com tampa flip top, 420 gramas, contendo hidratante, espessante, alto poder germicida e ph neutro, para atender a Secretaria na pandemia do Coronavírus.;6064.2020/0000360-8;Não identificado;Dispensa;TÉCNICOS EM IMAGEM COMERCIAL EIRELI;02.513.582/0001-35;R$ 30.000,00;1200;25;1 Litro;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=9ac640ccf2ce251f084bb9faf6147fbe&PalavraChave=LIMP%20SAFE%20COMERCIO%20DE%20EQUIPAMENTO%20EIRELI;http://transparencia.prefeitura.sp.gov.br/Paginas/Informa%C3%A7%C3%B5es-COVID-19.aspx;;alcool;1 Litro;50;600
30/04/2020;Municipal;Sorocaba;SP;Outras;Secretaria Municipal de Saúde;Aquisição de Bens;Respirador Purificador de Ar Semifacial Filtrante para Particulas PFF2 - SST, dobráveL, tipo concha, Tamanho Único, Selo conforme INMETRO.;244/2020;Não identificado;51/2020;Tayco Equipamentos de Segurança Ltda;10.286.826/0001-12;R$ 25.500,00;3000;8,5;1 Unidade;https://api.sorocaba.sp.gov.br/pub-consulta/#/publicacoes;Não identificado;;mascara n-95;1 Unidade;8,5;3000
27/03/2020;Municipal;Sorocaba;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Bens;Respirador Purificador de Ar Semifacial Filtrante para Particulas PFF2 - SST, dobráveL, tipo concha, Tamanho Único, Selo conforme INMETRO.;183/2020;Não identificado;28/2020;Tayco Equipamentos de Segurança Ltda;10.286.826/0001-12;R$ 22.250,00;5000;4,45;1 Unidade;https://api.sorocaba.sp.gov.br/pub-consulta/#/publicacoes;Não identificado;;mascara n-95;1 Unidade;4,45;5000
20/03/2020;Municipal;Sorocaba;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Insumos;Respirador Purificador de Ar Semifacial Filtrante para Particulas PFF2 - SST, dobráveL, tipo concha, Tamanho Único, Selo conforme INMETRO.;166/2020;Não identificado;20/2020;Lemont Consult. Com. Serv. Administrativos Ltda;14.251.479/0001-43;R$ 19.900,00;2000;9,95;1 Unidade;https://api.sorocaba.sp.gov.br/pub-consulta/#/publicacoes;Não identificado;;mascara n-95;1 Unidade;9,95;2000
29/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Bens;Álcool Gel 70%, Frasco com 500ml;3888/2020;Não identificado;Não identificado;LUCIPHARMA INDUSTRIA FARMACEUTICA LTDA;05.076.414/0001-18;R$ 17.600,00;2000;8,8;1 Litro;http://servicos.sjc.sp.gov.br/governo/boletim/boletimPDF/20200417202703b5d64368-84ed-4780-b6a8-c2cb3d9d1696.pdf;https://www.sjc.sp.gov.br/servicos/saude/coronavirus/atos-e-despesas/;;alcool;1 Litro;17,6;1000
29/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Bens;"LUVA DE LÁTEX NATURAL PARA PROCEDIMENTO NÃO
CIRÚRGICO, NAO ESTÉRIL, DE ALTA RESISTÊNCIA E FLEXIBILIDADE";3992/2020;Não identificado;Não identificado;DENTAL MED SUL ARTIGOS ODONTOLÓGICOS LTDA;02.477.571/0001-47;R$ 17.600,00;70400;0,25;1 Par;;https://www.sjc.sp.gov.br/servicos/saude/coronavirus-acoes-em-sao-jose/atos-e-despesas/;;luva;1 Par;0,5;35200
29/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Bens;"LUVA DE LÁTEX NATURAL PARA PROCEDIMENTO NÃO
CIRÚRGICO, NAO ESTÉRIL, DE ALTA RESISTÊNCIA E FLEXIBILIDADE";3994/2020;Não identificado;Não identificado;DENTAL MED SUL ARTIGOS ODONTOLÓGICOS LTDA;02.477.571/0001-47;R$ 17.600,00;70400;0,25;1 Par;;https://www.sjc.sp.gov.br/servicos/saude/coronavirus-acoes-em-sao-jose/atos-e-despesas/;;luva;1 Par;0,5;35200
29/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Bens;Álcool Gel 70%, Frasco com 500ml;4123/2020;Não identificado;Não identificado;DENTAL MED SUL ARTIGOS ODONTOLÓGICOS LTDA;02.477.571/0001-47;R$ 17.600,00;800;22;1 Litro;http://servicos.sjc.sp.gov.br/governo/boletim/boletimPDF/20200417202703b5d64368-84ed-4780-b6a8-c2cb3d9d1696.pdf;https://www.sjc.sp.gov.br/servicos/saude/coronavirus-acoes-em-sao-jose/atos-e-despesas/;;alcool;1 Litro;44;400
29/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Bens;MÁSCARA FACIAL DESCARTÁVEL, SANFONADA, COM CLIPE NASAL, EM POLIPROPILENO 100%, TRICAMADA COM FILTRO;4348/2020;Não identificado;Não identificado;NC Produtos Descartáveis EIRELI;32.708.140/0001-05;R$ 17.577,00;18900;0,93;1 Unidade;http://servicos.sjc.sp.gov.br/governo/boletim/boletimPDF/20200417202703b5d64368-84ed-4780-b6a8-c2cb3d9d1696.pdf;https://www.sjc.sp.gov.br/servicos/saude/coronavirus-acoes-em-sao-jose/atos-e-despesas/;;mascara;1 Unidade;0,93;18900
29/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Bens;MÁSCARA FACIAL DESCARTÁVEL, SANFONADA, COM CLIPE NASAL, EM POLIPROPILENO 100%, TRICAMADA COM FILTRO;4349/2020;Não identificado;Não identificado;NOEM MEDICAL IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS MÉDICOS-HOSPITALARES LTDA;32.737.279/0001-87;R$ 17.556,00;4200;4,18;1 Unidade;http://servicos.sjc.sp.gov.br/governo/boletim/boletimPDF/20200417202703b5d64368-84ed-4780-b6a8-c2cb3d9d1696.pdf;https://www.sjc.sp.gov.br/servicos/saude/coronavirus-acoes-em-sao-jose/atos-e-despesas/;;mascara;1 Unidade;4,18;4200
29/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Insumos;MASCARA FACIAL DESCARTAVEL, SANFONADA, COM CLIPE NASAL, EM POLIPROPILENO 100%, TRICAMADA COM FILTRO.;4021/2020;Não identificado;Não identificado;Momilli Comercial Ltda;13.889.622/0001-64 ;R$ 17.550,00;5850;3;1 Unidade;http://servicos.sjc.sp.gov.br/governo/boletim/boletimPDF/20200417202703b5d64368-84ed-4780-b6a8-c2cb3d9d1696.pdf;https://www.sjc.sp.gov.br/servicos/saude/coronavirus-acoes-em-sao-jose/atos-e-despesas/;;mascara;1 Unidade;3;5850
29/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Insumos;MÁSCARA FACIAL DESCARTÁVEL, SANFONADA, COM CLIPE NASAL, EM POLIPROPILENO 100%, TRICAMADA COM FILTRO;4347/2020;Não identificado;Não identificado;RAFAEL COMARELLA ;22.396.530/0001-33;R$ 17.550,00;3250;5,4;1 Unidade;http://servicos.sjc.sp.gov.br/governo/boletim/boletimPDF/20200417202703b5d64368-84ed-4780-b6a8-c2cb3d9d1696.pdf;https://www.sjc.sp.gov.br/servicos/saude/coronavirus-acoes-em-sao-jose/atos-e-despesas/;;mascara;1 Unidade;5,4;3250
29/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Bens;"Álcool Gel 70%, Frasco com 1000ml, tipo Garrafa Plástica com Válvula tipo ""Pump""";3910/2020;Não identificado;Não identificado;INOVA COMERCIAL HOSPITALAR EIRELI;18.872.656/0001-60;R$ 17.445,40;1466;11,9;1 Litro;http://servicos.sjc.sp.gov.br/governo/boletim/boletimPDF/20200417202703b5d64368-84ed-4780-b6a8-c2cb3d9d1696.pdf;https://www.sjc.sp.gov.br/servicos/saude/coronavirus/atos-e-despesas/;;alcool;1 Litro;11,9;1466
03/04/2020;Municipal;São Paulo;SP;Outras;Secretaria Municipal de Cultura - SMC - Gabinete do Secretário;Aquisição de Bens;Álcool Gel Etílico 70% em frascos de 500ml, antisséptico.;6025.2020/0005177-4;Não identificado;Dispensa;MARCOS E BERTA LTDA;09.035.549/0001-96;R$ 13.373,40;930;14,38;1 Litro;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=96605e38667c6af2ad5c464db01a0f2e&PalavraChave=MARCOS%20E%20BERTA%20LTDA;http://transparencia.prefeitura.sp.gov.br/Paginas/Informa%C3%A7%C3%B5es-COVID-19.aspx;;alcool;1 Litro;28,76;465
21/03/2020;Estadual;São Paulo;SP;Saúde;Instituto de Infectologia Emilio Ribas;Aquisição de Bens;Termômetro clínico digital visando o atendimento para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19).;SES-PRC-2020/13108;Não identificado;DISPENSA DE LICITAÇÃO Nº 10/2020;ACCUMED PRODUTOS MÉDICOS HOSPITALARES LTDA;06.105.362/0001-23;R$ 11.500,00;100;115;1 Unidade;https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2020%2fexecutivo%2520secao%2520i%2fmarco%2f21%2fpag_0120_304712dba2ad0aba7b146ab81a24316b.pdf&pagina=120&data=21/03/2020&caderno=Executivo%20I&paginaordenacao=100120;Não identificado;;termometro;1 Unidade;115;100
24/04/2020;Municipal;Ribeirão Preto;SP;Saúde;Fundação Instituto Polo Avançado de Saúde de Ribeirão Preto - FIPASE;Aquisição de Insumos;Máscaras descartáveis valvuladas PFF2, previsto no convênio 03/2020.;54/2020;Não identificado;18/2020;VERBEM PARANA LTDA;030.802.503/0001-41;R$ 9.030,00;250;36,12;1 Unidade;https://www.ribeiraopreto.sp.gov.br/diario-oficial/pesquisa-data;http://www.ribeiraopreto.sp.gov.br/portal/transparencia/licitacoes-covid-19;;mascara n-95;1 Unidade;36,12;250
